Event Number,HT,MET,MR,Rsq,Invariant Mass,Sum E_T,Centrality,Sphericity,Aplanarity,Cos(Theta) Jet-MET,Delta R (Avg),Jet Multiplicity,Lepton Multiplicity,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
2220,23.908879963098766,0.0,14000.0000000002,0.0,14000.0000000002,23.908879963098766,0.001707777140221316,9.129448009187131,2.212597891226525,0.0,6.634874337944577,41,0,0,0.0,21,0.2881000908060605,False
2221,25.493799362419832,0.0,13999.99999773393,0.0,13999.99999773393,25.493799362419832,0.0018209856690390223,11.832995613500488,5.000580644142693,0.0,5.515932165860338,37,0,0,0.0,13,2.008621917833596,False
2222,35.31575911651553,0.0,14000.000000127364,0.0,14000.000000127364,35.31575911651553,0.0025225542225853033,10.058103636520194,3.3450398417267064,0.0,6.288059069884036,51,2,0,3.6443695637157183,30,1.4003474978632886,False
2223,123.89648919645217,0.0,14000.000000007478,0.0,14000.000000007478,123.89648919645217,0.008849749228313285,106.21819362067441,49.75917402042572,0.0,4.866310811289561,147,2,0,9.968451656767174,23,11.97635626233079,False
2224,117.6775096545379,0.1635925917013804,13995.771435283028,3.93118435086641e-07,13995.771434326934,117.6775096545379,0.00840807559892891,73.41261876197866,31.785212714549722,-0.6013430858639759,4.813266310867842,163,1,0,0.5909322020101708,17,11.937123157220736,False
2225,48.09309825535429,0.0,14000.000000001142,0.0,14000.000000001142,48.09309825535429,0.0034352213039535976,28.38958630798936,8.37297679330473,0.0,5.854793493605865,71,0,0,0.0,21,5.774444402405838,False
2226,38.88520492891758,0.0,14000.000000000167,0.0,14000.000000000167,38.88520492891758,0.002777514637779794,20.326981015928432,8.527280196411079,0.0,5.472085188457888,55,0,0,0.0,24,1.7027732782572156,False
2227,307.7604890777221,0.0,14000.000000002708,0.0,14000.000000002708,307.7604890777221,0.0219828920769759,148.81330585603732,64.91148535899647,0.0,4.4797847053479165,297,2,0,1.284746591698994,16,19.86259287199802,False
2228,172.49593338590387,0.0,14000.000000075554,0.0,14000.000000075554,172.49593338590387,0.01232113809892664,114.88150503075607,45.695654748423706,0.0,4.848080115343497,212,2,0,33.18167258825363,31,13.727811819817736,False
2229,119.69318763513982,0.0,14000.000003504445,0.0,14000.000003504445,119.69318763513982,0.008549513400369895,74.34220041044834,31.581845643341758,0.0,5.045876026651701,162,0,0,0.0,42,10.252072128318812,False
2230,80.11525627416867,0.0,14000.00000042451,0.0,14000.00000042451,80.11525627416867,0.005722518305124243,37.639518838573316,16.738825021717854,0.0,5.545934000838334,101,0,0,0.0,38,5.450918572851802,False
2231,27.529540576218725,0.0,14000.000000000104,0.0,14000.000000000104,27.529540576218725,0.00196639575544418,21.604994660827376,6.806529519616071,0.0,6.098950966879728,50,0,0,0.0,19,2.03024915457381,False
2232,49.82033851530661,0.0,14000.000000192857,0.0,14000.000000192857,49.82033851530661,0.003558595608187165,31.08498904083639,14.22743722526428,0.0,5.640007018385746,93,6,0,2.3196429938412,29,2.783792823479706,False
2233,33.8142739324842,0.0,14000.000000000608,0.0,14000.000000000608,33.8142739324842,0.0024153052808916237,16.81998256593141,6.70473142767559,0.0,6.702638042088007,45,0,0,0.0,29,2.892401826442728,False
2234,31.62214384777771,0.0,14000.000000274966,0.0,14000.000000274966,31.62214384777771,0.0022587245605111884,14.106263099473429,5.90549217365394,0.0,6.458202540144257,52,0,0,0.0,38,1.002232621618896,False
2235,263.9545948581034,0.0,13999.99999920307,0.0,13999.99999920307,263.9545948581034,0.018853899633794902,178.3490451291446,81.96367507276148,0.0,4.7972988720395655,311,0,0,0.0,19,24.860353525292364,False
2236,25.27394806314937,0.0,13999.999999999389,0.0,13999.999999999389,25.27394806314937,0.001805282004510748,13.348327418664821,5.513334985343924,0.0,6.129440506133061,49,0,0,0.0,27,1.3513332909149045,False
2237,185.11652610407256,0.0,14000.000000005963,0.0,14000.000000005963,185.11652610407256,0.013222609007428122,68.55245218435954,31.34283431844146,0.0,4.632595402075121,184,4,0,8.062275104993747,22,16.775026479885742,False
2238,78.3981521693928,0.0,13999.999999984757,0.0,13999.999999984757,78.3981521693928,0.005599868012105583,58.39179481338972,27.57029285695695,0.0,4.907994983816607,121,0,0,0.0,34,6.773415382503656,False
2239,183.34291022420354,0.0,14000.00000014042,0.0,14000.00000014042,183.34291022420354,0.01309592215874033,132.83881010204846,63.65647924319835,0.0,4.985108162678311,250,1,0,20.49430962076051,24,13.604666940033571,False
2240,210.1289296140786,0.0,13999.999999966321,0.0,13999.999999966321,210.1289296140786,0.015009209258184579,92.55082163218236,42.98711539056285,0.0,4.737493299966224,205,0,0,0.0,22,15.379106741365165,False
2241,47.43820057946429,0.0,13999.999999999985,0.0,13999.999999999985,47.43820057946429,0.003388442898533167,25.735827248137213,10.908388862747362,0.0,5.442552817809246,71,0,0,0.0,36,6.710372061090429,False
2242,130.1443157809726,0.0,13999.9999984037,0.0,13999.9999984037,130.1443157809726,0.009296022556843702,66.99665332581446,29.48818208740994,0.0,4.9354502882833575,143,0,0,0.0,31,8.084094989433353,False
2243,46.54381218548409,0.0,14000.000000384913,0.0,14000.000000384913,46.54381218548409,0.003324558013157459,31.06118767733924,10.75816270093957,0.0,5.209926825629093,58,2,0,3.3676669600794407,28,3.0278897368728503,False
2244,54.45748203988358,0.0,14000.000000798018,0.0,14000.000000798018,54.45748203988358,0.0038898201454842453,35.75615552584088,16.068904880869923,0.0,5.739808829651304,80,0,0,0.0,38,3.7237134596563117,False
2245,37.36347659916362,0.0,14000.000000001044,0.0,14000.000000001044,37.36347659916362,0.0026688197570829165,13.83441133073781,6.451969371704722,0.0,6.324611101308675,59,2,0,5.494991040257217,31,1.9767191518727034,False
2246,237.92076680034086,0.0,13999.999999965727,0.0,13999.999999965727,237.92076680034086,0.016994340485780236,159.1921278627999,74.11084839246955,0.0,4.422969735180143,253,4,2,0.0,16,23.94639320378299,False
2247,28.383484686620513,0.0,13999.999999996524,0.0,13999.999999996524,28.383484686620513,0.00202739176333054,14.047516955045706,5.583697140961313,0.0,6.078871261586693,40,0,0,0.0,33,0.9260460249412201,False
2248,78.17788713093985,0.0,13999.99999518708,0.0,13999.99999518708,78.17788713093985,0.0055841347969868465,48.29961379426159,22.876289934422203,0.0,5.66265975110068,125,0,0,0.0,20,4.665404812530393,False
2249,32.486227408401085,0.0,13999.99999999993,0.0,13999.99999999993,32.486227408401085,0.0023204448148858034,15.692935932831917,5.40456687965221,0.0,5.962809316996041,53,2,1,0.0,30,1.534321973226113,False
2250,36.4324528278785,0.0,13999.999999999896,0.0,13999.999999999896,36.4324528278785,0.0026023180591341977,18.31802350604927,6.293586833987008,0.0,6.127109634410298,57,2,0,27.610211677233902,22,2.0198216282973864,False
2251,130.16083870414644,0.0,14000.000000067386,0.0,14000.000000067386,130.16083870414644,0.009297202764537138,115.41352976141144,42.31626921037807,0.0,4.7453294248244875,185,2,0,1.7926366100510682,22,16.474225441006702,False
2252,133.4041096828663,0.0,13999.999999767875,0.0,13999.999999767875,133.4041096828663,0.009528864977505585,81.93064470028031,34.075952454454836,0.0,4.826683401969032,136,0,0,0.0,33,12.382763523150224,False
2253,97.97440662404371,0.0,14000.000000057798,0.0,14000.000000057798,97.97440662404371,0.0069981719016885165,34.722220750074314,15.17558183479817,0.0,5.284441770564997,101,0,0,0.0,33,5.6041704046831144,False
2254,35.199724870575395,0.0,14000.000000006445,0.0,14000.000000006445,35.199724870575395,0.0025142660621827995,18.435259112832583,7.5841937273372855,0.0,5.580408199582859,49,0,0,0.0,26,2.442817815849485,False
2255,103.87981488628253,0.0,14000.000000016084,0.0,14000.000000016084,103.87981488628253,0.0074199867775830855,73.52975435031054,29.4088124801829,0.0,4.89660913695457,126,0,0,0.0,29,5.8902852920952276,False
2256,87.60631546210304,0.0,14000.000000059654,0.0,14000.000000059654,87.60631546210304,0.006257593961552125,56.802092232335156,23.762410315902066,0.0,5.3461657655971715,138,0,0,0.0,39,7.0721696389260815,False
2257,72.36919032164569,0.0,14000.000000000493,0.0,14000.000000000493,72.36919032164569,0.005169227880117367,27.625439780339,9.247833087201348,0.0,5.939290757618224,77,2,0,2.4930404459795543,31,4.7347082863063585,False
2258,61.929388113949855,0.0,13999.999999999012,0.0,13999.999999999012,61.929388113949855,0.004423527722425302,27.528911202676635,9.414038041503419,0.0,5.274745440318976,71,0,0,0.0,30,6.5587728684994655,False
2259,126.8620772602247,0.0,13999.999999994505,0.0,13999.999999994505,126.8620772602247,0.009061576947162463,85.00855313514117,32.81526555332597,0.0,4.887011589286012,152,4,0,1.701044120337964,21,7.9522658610987405,False
2260,155.42529334505213,0.0,14000.000003782674,0.0,14000.000003782674,155.42529334505213,0.011101806664504115,86.74936725067178,34.53437474381591,0.0,4.968693091712454,164,4,0,7.749742073516575,28,12.76137605313898,False
2261,86.27662965571466,0.0,13999.999999837211,0.0,13999.999999837211,86.27662965571466,0.006162616404051276,37.672096124397946,15.25093592349073,0.0,5.801977400702171,113,4,0,1.8705229031375608,31,5.316853388723877,False
2262,52.70487192827053,0.0,14000.000000019696,0.0,14000.000000019696,52.70487192827053,0.003764633709156884,24.880234825153583,10.96264077630212,0.0,5.618315867168679,62,0,0,0.0,35,4.332404004891421,False
2263,49.97170096522921,0.0,13999.999999983038,0.0,13999.999999983038,49.97170096522921,0.003569407211806411,29.179004557016285,11.744417012968716,0.0,5.80708233650912,74,0,0,0.0,31,2.982557410677879,False
2264,18.161361913009575,0.0,14000.000001060978,0.0,14000.000001060978,18.161361913009575,0.0012972401365452307,6.401448532828614,1.6406106504727331,0.0,5.858447720076466,35,0,0,0.0,18,2.2776278829234418,False
2265,41.27448369300452,0.0,13999.999999979995,0.0,13999.999999979995,41.27448369300452,0.0029481774066473926,17.91559820382033,6.634736204825137,0.0,6.102989467929301,65,0,0,0.0,27,2.425411866437956,False
2266,71.47750605890006,0.2693315252390618,13999.507530667845,3.929081667318841e-07,13999.50752807706,71.47750605890006,0.005105715745451966,52.44185115264969,22.46152398009803,-0.9961321134993247,5.284512110035994,110,3,0,1105.7436548804958,34,4.601567275355827,False
2267,14.801124764736347,0.0,13999.99999832831,0.0,13999.99999832831,14.801124764736347,0.001057223197607407,6.613161780654021,2.3558376793360485,0.0,7.056442601119146,26,0,0,0.0,20,0.727936907869153,False
2268,20.198100394196324,0.0,13999.999999999964,0.0,13999.999999999964,20.198100394196324,0.0014427214567283126,16.238373247317654,6.5440474181450785,0.0,5.552893803984509,31,0,0,0.0,27,1.3519296061337114,False
2269,29.018840980358856,0.0,14000.000000000031,0.0,14000.000000000031,29.018840980358856,0.0020727743557399135,19.645421732670606,5.395689314469289,0.0,5.951455501996126,52,2,0,0.44835312933614996,42,0.8082727849396419,False
2270,175.36079373764545,1.2010493352171918,13998.78408680444,4.299052123906459e-06,13998.78403528041,175.36079373764545,0.012526858949662519,116.73565095797888,52.35377705787698,0.5395507864806781,4.634647677719307,218,4,0,9.962982694280026,23,10.982252490408143,False
2271,48.97405216959388,0.0,14000.000000000002,0.0,14000.000000000002,48.97405216959388,0.00349814658354242,37.13195882058681,16.153713132862713,0.0,5.01696138505255,72,0,0,0.0,38,2.4501037536175514,False
2272,78.09678296251748,0.0,13999.9999999895,0.0,13999.9999999895,78.09678296251748,0.005578341640184004,45.181664663305156,17.33993304760046,0.0,5.159711303137803,70,0,0,0.0,37,7.0229091826569,False
2273,41.12907840524483,0.0,14000.000000615095,0.0,14000.000000615095,41.12907840524483,0.0029377913145312725,30.346541148444537,9.779580263688278,0.0,5.925054952403836,66,0,0,0.0,27,4.496494103808569,False
2274,20.848936266266453,0.0,14000.000000056456,0.0,14000.000000056456,20.848936266266453,0.0014892097332987412,13.592749730198808,5.425786740618272,0.0,7.114280477362909,39,0,0,0.0,31,0.41280663239348525,False
2275,71.54255503065927,0.0,13999.999999997759,0.0,13999.999999997759,71.54255503065927,0.005110182502190766,25.673409016549023,10.782111211713755,0.0,5.784196823104023,86,0,0,0.0,37,9.448388390509466,False
2276,322.1333419286155,0.2561283799311965,13982.213243958204,1.6881130583560957e-06,13982.213241612304,322.1333419286155,0.023038776197279075,190.49485253835462,83.62338453964759,-0.7365161562103367,4.396010821368338,347,6,1,9.3977011305123,11,27.607167004914572,False
2277,31.67248867516863,0.0,13999.999999999989,0.0,13999.999999999989,31.67248867516863,0.0022623206196549037,20.03837004662913,8.911100560481373,0.0,6.095696877701562,56,0,0,0.0,25,1.128105601505095,False
2278,93.52717402441314,0.0,14000.000000037933,0.0,14000.000000037933,93.52717402441314,0.006680512430297124,65.51386034841747,27.215514350766103,0.0,5.488654138815727,149,0,0,0.0,36,6.235420276438962,False
2279,57.57176876936644,0.0,14000.000000002352,0.0,14000.000000002352,57.57176876936644,0.004112269197811198,25.85396121013543,11.83082562465513,0.0,5.640482607410685,86,0,0,0.0,25,3.3910430320837075,False
2280,338.44458996242264,1.0609802773140744,13995.249450209478,7.3332010346293655e-06,13995.249409993005,338.44458996242264,0.024182818146257244,189.12017085143327,90.12130906782835,0.098563852607723,4.574589907277618,343,6,0,24.40672395102602,12,21.742759610668443,False
2281,61.1624706820552,0.0,13999.99999997773,0.0,13999.99999997773,61.1624706820552,0.004368747905868035,52.21894516685004,20.817106724706186,0.0,5.178649939440253,99,0,0,0.0,33,6.834347852932064,False
2282,49.70145910647603,0.0,14000.000000015854,0.0,14000.000000015854,49.70145910647603,0.0035501042218871247,44.97790746475677,17.563570720400858,0.0,5.157776118700597,66,2,0,3.5839342055233074,31,7.596611965999628,False
2283,133.59790642796634,0.3714284119738348,13999.288911640859,1.0127979473745473e-06,13999.288906713498,133.59790642796634,0.009543192311114963,67.24532131985004,24.838546711967645,0.1608345832131487,4.716132642364607,140,1,0,0.0,27,16.64432323957995,False
2284,106.90267857955332,0.0,13999.999999939146,0.0,13999.999999939146,106.90267857955332,0.007635905612858429,66.05540745767493,26.008166539195273,0.0,5.363920259193186,163,2,0,22.085517993582844,38,6.353553548296627,False
2285,279.20895522124715,0.420122304707383,13891.411434424585,2.431489090586561e-06,13891.411428071639,279.20895522124715,0.020098784963792003,164.86083681998528,80.82776651514175,0.6979771861517062,4.721108470037625,337,4,0,129.0050956065369,20,20.90302576438241,False
2286,90.04823762962891,0.0,14000.000003515508,0.0,14000.000003515508,90.04823762962891,0.006432016971929793,69.14883094264331,32.77928957503456,0.0,5.281703874000796,133,4,0,16.296369948821344,34,7.841377766204319,False
2287,70.76466082986454,0.0,14000.0,0.0,14000.0,70.76466082986454,0.0050546186307046095,75.84983377515444,36.24629105306832,0.0,5.231055738817765,89,0,0,0.0,31,6.0134479942274695,False
2288,248.2245851704806,0.0,14000.00000001431,0.0,14000.00000001431,248.2245851704806,0.017730327512159062,174.63433451934586,80.09598821989327,0.0,4.48532295121697,306,6,0,7.9224147349169165,20,20.51487340753304,False
2289,281.83004432426577,0.0,13999.999999978205,0.0,13999.999999978205,281.83004432426577,0.020130717451764608,141.8592090611885,68.65967686235994,0.0,4.7880024479992445,282,0,0,0.0,23,21.30018442702726,False
2290,311.9159174407297,0.0,14000.00000014755,0.0,14000.00000014755,311.9159174407297,0.022279708388388737,204.12528464110588,96.9831914072703,0.0,4.442818945890313,335,0,0,0.0,14,24.763179883000216,False
2291,105.79288285870402,0.0,13999.9999999746,0.0,13999.9999999746,105.79288285870402,0.00755663448992114,72.84098249701405,35.20910549605687,0.0,5.0197215752057796,142,0,0,0.0,25,6.5491824147907645,False
2292,22.425888285507682,0.0,13999.999999999813,0.0,13999.999999999813,22.425888285507682,0.0016018491632505702,19.505677407194284,7.685215459923159,0.0,7.003876562700183,38,2,0,0.22381685594934203,24,0.9256889733766289,False
2293,53.79832218523847,0.0,14000.000000268215,0.0,14000.000000268215,53.79832218523847,0.0038427372988719846,28.458890659624423,10.495975159307104,0.0,5.489589246674144,83,0,0,0.0,24,7.03552586914109,False
2294,172.29552363489418,0.0,13999.999999951673,0.0,13999.999999951673,172.29552363489418,0.012306823116820638,76.33292618448274,32.52548017447532,0.0,5.0563018879802275,201,4,0,2.7567090082288392,21,18.192702449056497,False
2295,175.03497628311055,0.0,13999.999999973064,0.0,13999.999999973064,175.03497628311055,0.012502498305960523,145.30466941620546,65.24262003559184,0.0,4.791812978078695,240,2,0,0.29878510729250596,25,15.7914886225819,False
2296,59.335930491600934,0.0,14000.00000004553,0.0,14000.00000004553,59.335930491600934,0.004238280749386284,50.80135431230632,20.9018580409234,0.0,4.9740194712401,86,0,0,0.0,34,4.367378190116484,False
